Date,Title,Price
2026-06-05,A Girl's Guide to Moving On (New Beginnings #2),32.24
2026-06-04,A Girl's Guide to Moving On (New Beginnings #2),32.29
2026-06-03,A Girl's Guide to Moving On (New Beginnings #2),31.79
2026-06-02,A Girl's Guide to Moving On (New Beginnings #2),30.3
2026-06-08,A Game of Thrones (A Song of Ice and Fire #1),44.97
2026-06-07,A Game of Thrones (A Song of Ice and Fire #1),45.58
2026-06-06,A Game of Thrones (A Song of Ice and Fire #1),46.06
2026-06-05,A Game of Thrones (A Song of Ice and Fire #1),44.65
2026-06-04,A Game of Thrones (A Song of Ice and Fire #1),43.17
2026-06-03,A Game of Thrones (A Song of Ice and Fire #1),43.85
2026-06-02,A Game of Thrones (A Song of Ice and Fire #1),44.86
2026-06-08,A Feast for Crows (A Song of Ice and Fire #4),15.73
2026-06-07,A Feast for Crows (A Song of Ice and Fire #4),15.57
2026-06-06,A Feast for Crows (A Song of Ice and Fire #4),14.16
2026-06-05,A Feast for Crows (A Song of Ice and Fire #4),12.89
2026-06-04,A Feast for Crows (A Song of Ice and Fire #4),12.62
2026-06-03,A Feast for Crows (A Song of Ice and Fire #4),13.99
2026-06-02,A Feast for Crows (A Song of Ice and Fire #4),13.12
2026-06-08,A Clash of Kings (A Song of Ice and Fire #2),12.17
2026-06-07,A Clash of Kings (A Song of Ice and Fire #2),11.96
2026-06-06,A Clash of Kings (A Song of Ice and Fire #2),11.77
2026-06-05,A Clash of Kings (A Song of Ice and Fire #2),10.31
2026-06-04,A Clash of Kings (A Song of Ice and Fire #2),10.4
2026-06-03,A Clash of Kings (A Song of Ice and Fire #2),11.57
2026-06-02,A Clash of Kings (A Song of Ice and Fire #2),10.44
2026-06-08,Vogue Colors A to Z: A Fashion Coloring Book,52.0
2026-06-07,Vogue Colors A to Z: A Fashion Coloring Book,50.9
2026-06-06,Vogue Colors A to Z: A Fashion Coloring Book,50.35
2026-06-05,Vogue Colors A to Z: A Fashion Coloring Book,49.44
2026-06-04,Vogue Colors A to Z: A Fashion Coloring Book,49.4
2026-06-03,Vogue Colors A to Z: A Fashion Coloring Book,49.31
2026-06-02,Vogue Colors A to Z: A Fashion Coloring Book,48.6
2026-06-08,The Shining (The Shining #1),26.99
2026-06-07,The Shining (The Shining #1),27.85
2026-06-06,The Shining (The Shining #1),29.25
2026-06-05,The Shining (The Shining #1),27.9
2026-06-04,The Shining (The Shining #1),27.65
2026-06-03,The Shining (The Shining #1),28.28
2026-06-02,The Shining (The Shining #1),27.2
2026-06-08,The Pilgrim's Progress,50.38
2026-06-07,The Pilgrim's Progress,50.51
2026-06-06,The Pilgrim's Progress,49.86
2026-06-05,The Pilgrim's Progress,49.16
2026-06-04,The Pilgrim's Progress,49.46
2026-06-03,The Pilgrim's Progress,49.5
2026-06-02,The Pilgrim's Progress,49.81
2026-06-08,The Perfect Play (Play by Play #1),59.85
2026-06-07,The Perfect Play (Play by Play #1),60.1
2026-06-06,The Perfect Play (Play by Play #1),58.65
2026-06-05,The Perfect Play (Play by Play #1),60.08
2026-06-04,The Perfect Play (Play by Play #1),61.04
2026-06-03,The Perfect Play (Play by Play #1),61.13
2026-06-02,The Perfect Play (Play by Play #1),61.52
2026-06-08,The Passion of Dolssa,27.15
2026-06-07,The Passion of Dolssa,28.02
2026-06-06,The Passion of Dolssa,27.37
2026-06-05,The Passion of Dolssa,28.58
2026-06-04,The Passion of Dolssa,28.89
2026-06-03,The Passion of Dolssa,27.59
2026-06-02,The Passion of Dolssa,28.99
2026-06-08,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,40.07
2026-06-07,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.81
2026-06-06,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,39.86
2026-06-05,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,39.7
2026-06-04,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,39.41
2026-06-03,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,39.52
2026-06-02,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.07
2026-06-08,The Hunger Games (The Hunger Games #1),29.07
2026-06-07,The Hunger Games (The Hunger Games #1),29.29
2026-06-06,The Hunger Games (The Hunger Games #1),27.99
2026-06-05,The Hunger Games (The Hunger Games #1),29.19
2026-06-04,The Hunger Games (The Hunger Games #1),29.89
2026-06-03,The Hunger Games (The Hunger Games #1),28.87
2026-06-02,The Hunger Games (The Hunger Games #1),29.35
2026-06-08,The Hound of the Baskervilles (Sherlock Holmes #5),15.76
2026-06-07,The Hound of the Baskervilles (Sherlock Holmes #5),15.84
2026-06-06,The Hound of the Baskervilles (Sherlock Holmes #5),17.14
2026-06-05,The Hound of the Baskervilles (Sherlock Holmes #5),18.07
2026-06-04,The Hound of the Baskervilles (Sherlock Holmes #5),17.64
2026-06-03,The Hound of the Baskervilles (Sherlock Holmes #5),18.6
2026-06-02,The Hound of the Baskervilles (Sherlock Holmes #5),19.3
2026-06-08,The Gunning of America: Business and the Making of American Gun Culture,16.09
2026-06-07,The Gunning of America: Business and the Making of American Gun Culture,16.86
2026-06-06,The Gunning of America: Business and the Making of American Gun Culture,17.05
2026-06-05,The Gunning of America: Business and the Making of American Gun Culture,18.23
2026-06-04,The Gunning of America: Business and the Making of American Gun Culture,19.41
2026-06-03,The Gunning of America: Business and the Making of American Gun Culture,20.84
2026-06-02,The Gunning of America: Business and the Making of American Gun Culture,20.13
2026-06-08,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,26.74
2026-06-07,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.08
2026-06-06,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,26.98
2026-06-05,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,26.43
2026-06-04,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,27.92
2026-06-03,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,26.83
2026-06-02,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,27.26
2026-06-08,The Demonists (Demonist #1),53.03
2026-06-07,The Demonists (Demonist #1),52.56
2026-06-06,The Demonists (Demonist #1),51.9
2026-06-05,The Demonists (Demonist #1),52.26
2026-06-04,The Demonists (Demonist #1),53.5
2026-06-03,The Demonists (Demonist #1),54.64
2026-06-02,The Demonists (Demonist #1),55.83
2026-06-08,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.15
2026-06-07,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.07
2026-06-06,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",26.84
2026-06-05,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.5
2026-06-04,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",26.15
2026-06-03,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",25.27
2026-06-02,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",24.56
2026-06-08,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.72
2026-06-07,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.36
2026-06-06,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),60.04
2026-06-05,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),60.68
2026-06-04,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71
2026-06-03,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),58.47
2026-06-02,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.48
2026-06-08,The Beast (Black Dagger Brotherhood #14),45.37
2026-06-07,The Beast (Black Dagger Brotherhood #14),46.73
2026-06-06,The Beast (Black Dagger Brotherhood #14),46.92
2026-06-05,The Beast (Black Dagger Brotherhood #14),46.27
2026-06-04,The Beast (Black Dagger Brotherhood #14),45.53
2026-06-03,The Beast (Black Dagger Brotherhood #14),44.94
2026-06-02,The Beast (Black Dagger Brotherhood #14),46.42
2026-06-08,Some Women,14.75
2026-06-07,Some Women,14.55
2026-06-06,Some Women,15.6
2026-06-05,Some Women,14.54
2026-06-04,Some Women,13.56
2026-06-03,Some Women,12.95
2026-06-02,Some Women,13.08
2026-06-08,Shopaholic Ties the Knot (Shopaholic #3),49.29
2026-06-07,Shopaholic Ties the Knot (Shopaholic #3),49.63
2026-06-06,Shopaholic Ties the Knot (Shopaholic #3),50.93
2026-06-05,Shopaholic Ties the Knot (Shopaholic #3),49.48
2026-06-04,Shopaholic Ties the Knot (Shopaholic #3),48.81
2026-06-03,Shopaholic Ties the Knot (Shopaholic #3),49.04
2026-06-02,Shopaholic Ties the Knot (Shopaholic #3),49.6
2026-06-08,Paper and Fire (The Great Library #2),50.32
2026-06-07,Paper and Fire (The Great Library #2),50.89
2026-06-06,Paper and Fire (The Great Library #2),49.47
2026-06-05,Paper and Fire (The Great Library #2),49.69
2026-06-04,Paper and Fire (The Great Library #2),51.07
2026-06-03,Paper and Fire (The Great Library #2),50.18
2026-06-02,Paper and Fire (The Great Library #2),49.98
2026-06-08,Outlander (Outlander #1),18.41
2026-06-07,Outlander (Outlander #1),19.55
2026-06-06,Outlander (Outlander #1),19.09
2026-06-05,Outlander (Outlander #1),18.01
2026-06-04,Outlander (Outlander #1),19.05
2026-06-03,Outlander (Outlander #1),19.4
2026-06-02,Outlander (Outlander #1),18.23
2026-06-08,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",13.19
2026-06-07,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",13.5
2026-06-06,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.67
2026-06-05,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",11.24
2026-06-04,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",11.58
2026-06-03,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",10.84
2026-06-02,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",11.82
2026-06-08,No One Here Gets Out Alive,19.91
2026-06-07,No One Here Gets Out Alive,18.66
2026-06-06,No One Here Gets Out Alive,18.98
2026-06-05,No One Here Gets Out Alive,19.98
2026-06-04,No One Here Gets Out Alive,19.58
2026-06-03,No One Here Gets Out Alive,19.46
2026-06-02,No One Here Gets Out Alive,18.08
2026-06-08,Night Shift (Night Shift #1-20),12.43
2026-06-07,Night Shift (Night Shift #1-20),12.64
2026-06-06,Night Shift (Night Shift #1-20),11.42
2026-06-05,Night Shift (Night Shift #1-20),11.51
2026-06-04,Night Shift (Night Shift #1-20),12.04
2026-06-03,Night Shift (Night Shift #1-20),13.31
2026-06-02,Night Shift (Night Shift #1-20),12.36
2026-06-08,Needful Things,48.71
2026-06-07,Needful Things,49.37
2026-06-06,Needful Things,49.25
2026-06-05,Needful Things,49.81
2026-06-04,Needful Things,50.44
2026-06-03,Needful Things,51.25
2026-06-02,Needful Things,51.51
2026-06-08,Mockingjay (The Hunger Games #3),21.54
2026-06-07,Mockingjay (The Hunger Games #3),20.62
2026-06-06,Mockingjay (The Hunger Games #3),20.52
2026-06-05,Mockingjay (The Hunger Games #3),19.13
2026-06-04,Mockingjay (The Hunger Games #3),20.09
2026-06-03,Mockingjay (The Hunger Games #3),19.94
2026-06-02,Mockingjay (The Hunger Games #3),18.65
2026-06-08,Misery,35.54
2026-06-07,Misery,36.45
2026-06-06,Misery,36.53
2026-06-05,Misery,36.55
2026-06-04,Misery,36.99
2026-06-03,Misery,38.31
2026-06-02,Misery,37.96
2026-06-08,Little Women (Little Women #1),28.24
2026-06-07,Little Women (Little Women #1),29.06
2026-06-06,Little Women (Little Women #1),28.0
2026-06-05,Little Women (Little Women #1),29.16
2026-06-04,Little Women (Little Women #1),27.89
2026-06-03,Little Women (Little Women #1),27.44
2026-06-02,Little Women (Little Women #1),27.52
2026-06-08,It,25.86
2026-06-07,It,27.11
2026-06-06,It,28.49
2026-06-05,It,29.92
2026-06-04,It,31.01
2026-06-03,It,32.18
2026-06-02,It,31.87
2026-06-08,Harry Potter and the Sorcerer's Stone (Harry Potter #1),14.53
2026-06-07,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15.92
2026-06-06,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15.97
2026-06-05,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15.82
2026-06-04,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15.65
2026-06-03,Harry Potter and the Sorcerer's Stone (Harry Potter #1),15.61
2026-06-02,Harry Potter and the Sorcerer's Stone (Harry Potter #1),14.6
2026-06-08,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.96
2026-06-07,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.05
2026-06-06,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),23.3
2026-06-05,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),23.27
2026-06-04,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),23.42
2026-06-03,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),23.0
2026-06-02,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17
2026-06-08,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.49
2026-06-07,Harry Potter and the Order of the Phoenix (Harry Potter #5),32.84
2026-06-06,Harry Potter and the Order of the Phoenix (Harry Potter #5),33.21
2026-06-05,Harry Potter and the Order of the Phoenix (Harry Potter #5),32.59
2026-06-04,Harry Potter and the Order of the Phoenix (Harry Potter #5),32.39
2026-06-03,Harry Potter and the Order of the Phoenix (Harry Potter #5),32.13
2026-06-02,Harry Potter and the Order of the Phoenix (Harry Potter #5),32.36
2026-06-08,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.89
2026-06-07,Harry Potter and the Half-Blood Prince (Harry Potter #6),49.02
2026-06-06,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.91
2026-06-05,Harry Potter and the Half-Blood Prince (Harry Potter #6),47.8
2026-06-04,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.34
2026-06-03,Harry Potter and the Half-Blood Prince (Harry Potter #6),47.63
2026-06-02,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.52
2026-06-08,Harry Potter and the Chamber of Secrets (Harry Potter #2),15.61
2026-06-07,Harry Potter and the Chamber of Secrets (Harry Potter #2),16.11
2026-06-06,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.63
2026-06-05,Harry Potter and the Chamber of Secrets (Harry Potter #2),15.42
2026-06-04,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.41
2026-06-03,Harry Potter and the Chamber of Secrets (Harry Potter #2),13.93
2026-06-02,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.66
2026-06-08,Gone with the Wind,33.53
2026-06-07,Gone with the Wind,32.5
2026-06-06,Gone with the Wind,33.19
2026-06-05,Gone with the Wind,32.73
2026-06-04,Gone with the Wind,33.96
2026-06-03,Gone with the Wind,35.1
2026-06-02,Gone with the Wind,34.37
2026-06-08,God Is Not Great: How Religion Poisons Everything,27.78
2026-06-07,God Is Not Great: How Religion Poisons Everything,28.02
2026-06-06,God Is Not Great: How Religion Poisons Everything,28.02
2026-06-05,God Is Not Great: How Religion Poisons Everything,27.7
2026-06-04,God Is Not Great: How Religion Poisons Everything,26.25
2026-06-03,God Is Not Great: How Religion Poisons Everything,27.75
2026-06-02,God Is Not Great: How Religion Poisons Everything,29.12
2026-06-08,Girl With a Pearl Earring,26.81
2026-06-07,Girl With a Pearl Earring,27.53
2026-06-06,Girl With a Pearl Earring,27.0
2026-06-05,Girl With a Pearl Earring,27.64
2026-06-04,Girl With a Pearl Earring,27.08
2026-06-03,Girl With a Pearl Earring,27.0
2026-06-02,Girl With a Pearl Earring,28.17
2026-06-08,"Fruits Basket, Vol. 4 (Fruits Basket #4)",51.51
2026-06-07,"Fruits Basket, Vol. 4 (Fruits Basket #4)",52.9
2026-06-06,"Fruits Basket, Vol. 4 (Fruits Basket #4)",53.74
2026-06-05,"Fruits Basket, Vol. 4 (Fruits Basket #4)",54.0
2026-06-04,"Fruits Basket, Vol. 4 (Fruits Basket #4)",54.78
2026-06-03,"Fruits Basket, Vol. 4 (Fruits Basket #4)",55.08
2026-06-02,"Fruits Basket, Vol. 4 (Fruits Basket #4)",54.18
2026-06-08,Far From True (Promise Falls Trilogy #2),35.85
2026-06-07,Far From True (Promise Falls Trilogy #2),34.8
2026-06-06,Far From True (Promise Falls Trilogy #2),34.77
2026-06-05,Far From True (Promise Falls Trilogy #2),33.46
2026-06-04,Far From True (Promise Falls Trilogy #2),34.76
2026-06-03,Far From True (Promise Falls Trilogy #2),33.87
2026-06-02,Far From True (Promise Falls Trilogy #2),32.87
2026-06-08,Dark Lover (Black Dagger Brotherhood #1),11.61
2026-06-07,Dark Lover (Black Dagger Brotherhood #1),12.47
2026-06-06,Dark Lover (Black Dagger Brotherhood #1),11.32
2026-06-05,Dark Lover (Black Dagger Brotherhood #1),11.76
2026-06-04,Dark Lover (Black Dagger Brotherhood #1),10.47
2026-06-03,Dark Lover (Black Dagger Brotherhood #1),10.0
2026-06-02,Dark Lover (Black Dagger Brotherhood #1),10.4
2026-06-08,Confessions of a Shopaholic (Shopaholic #1),48.0
2026-06-07,Confessions of a Shopaholic (Shopaholic #1),49.47
2026-06-06,Confessions of a Shopaholic (Shopaholic #1),50.71
2026-06-05,Confessions of a Shopaholic (Shopaholic #1),50.34
2026-06-04,Confessions of a Shopaholic (Shopaholic #1),50.78
2026-06-03,Confessions of a Shopaholic (Shopaholic #1),51.33
2026-06-02,Confessions of a Shopaholic (Shopaholic #1),49.91
2026-06-08,Changing the Game (Play by Play #2),13.03
2026-06-07,Changing the Game (Play by Play #2),13.95
2026-06-06,Changing the Game (Play by Play #2),12.98
2026-06-05,Changing the Game (Play by Play #2),12.52
2026-06-04,Changing the Game (Play by Play #2),13.51
2026-06-03,Changing the Game (Play by Play #2),14.0
2026-06-02,Changing the Game (Play by Play #2),14.99
2026-06-08,Candide,58.57
2026-06-07,Candide,57.63
2026-06-06,Candide,58.53
2026-06-05,Candide,59.09
2026-06-04,Candide,60.42
2026-06-03,Candide,61.16
2026-06-02,Candide,60.83
2026-06-08,Can You Keep a Secret?,20.71
2026-06-07,Can You Keep a Secret?,20.69
2026-06-06,Can You Keep a Secret?,21.34
2026-06-05,Can You Keep a Secret?,19.88
2026-06-04,Can You Keep a Secret?,18.47
2026-06-03,Can You Keep a Secret?,19.24
2026-06-02,Can You Keep a Secret?,19.08
2026-06-08,Atlas Shrugged,26.36
2026-06-07,Atlas Shrugged,26.47
2026-06-06,Atlas Shrugged,27.53
2026-06-05,Atlas Shrugged,28.45
2026-06-04,Atlas Shrugged,29.25
2026-06-03,Atlas Shrugged,27.94
2026-06-02,Atlas Shrugged,26.53
